GSM,230,2,1137,11227,0,14.4094,50.0719,888,50,1,1331564724,1765126622,0
GSM,230,2,1137,1211,0,14.4297,50.0761,713,50,1,1331564724,1751903134,0
GSM,230,2,1138,1846,0,14.4386,50.0896,2037,50,1,1331564728,1752156423,0
GSM,230,2,1138,1102,0,14.4368,50.0919,854,30,1,1331564728,1752156423,0
GSM,230,2,1153,21501,0,14.336,50.0742,1890,35,1,1331564786,1734608291,0
GSM,230,2,1154,2070,0,14.2699,50.0516,1731,37,1,1331564791,1736180162,0
GSM,230,2,1153,11573,0,14.2832,50.066,1211,34,1,1331564801,1734651366,0
GSM,230,2,1153,11660,0,14.2988,50.0754,2526,30,1,1331564801,1741007402,0
GSM,230,2,1137,1224,0,14.4378,50.0814,6147,27,1,1331565247,1751903134,0
GSM,230,2,1137,1207,0,14.4304,50.0744,1000,9,1,1331565247,1752156425,0
GSM,230,2,1154,11539,0,14.276,50.0562,960,41,1,1331565247,1734651366,0
GSM,230,1,16434,1234,0,14.5132,50.1212,643,27,1,1332189972,1776148921,0
GSM,230,1,20500,1735,0,14.5921,50.082,1195,27,1,1332190391,1771760701,0
GSM,230,1,20500,2058,0,14.594,50.0951,14647,27,1,1332190516,1776148261,0
GSM,230,1,21820,534,0,14.5153,50.0643,1053,27,1,1332190659,1776329461,0
GSM,230,1,21820,215,0,14.4849,50.0593,5666,27,1,1332190819,1775825581,0
GSM,230,1,16434,1319,0,14.5052,50.135,1291,50,1,1332190921,1761836043,0
GSM,230,1,16434,1318,0,14.5068,50.1273,1257,27,1,1332190921,1770645181,0
GSM,230,1,20500,1564,0,14.5914,50.1062,1585,27,1,1332190921,1776162841,0
GSM,230,1,21820,1781,0,14.5378,50.0808,3342,27,1,1332191732,1775539741,0
GSM,230,1,16464,8032,0,14.5814,50.0796,3213,27,1,1332191732,1769514541,0
GSM,230,1,16464,1442,0,14.5648,50.0728,1193,27,1,1332191732,1765522081,0
GSM,230,1,21820,1258,0,14.4998,50.0293,1598,28,1,1332191732,1772715061,0
GSM,230,2,1827,28902,0,16.0612,48.8429,794,50,1,1332255049,1772129188,0
GSM,230,2,1827,8984,0,16.05,48.8603,1866,29,1,1332255339,1772129188,0
GSM,230,2,1827,18949,0,16.0577,48.8469,2251,50,1,1332255678,1772129188,0
GSM,230,2,1827,8985,0,16.0391,48.8546,12583,50,1,1332256568,1772129188,0
GSM,230,2,1827,18991,0,15.984,48.8539,2463,50,1,1332256568,1758123474,0
GSM,230,2,1829,8825,0,15.5792,49.4163,1123,50,1,1332260092,1731699993,0
GSM,230,2,1315,3230,0,15.3318,49.5434,2279,50,1,1332263720,1763051883,0
GSM,230,2,1315,3231,0,15.3319,49.5301,7212,38,1,1332263720,1763051883,0
GSM,230,2,1225,2887,0,15.0996,49.6915,3856,50,1,1332265477,1739562182,0
GSM,230,2,1225,12802,0,15.1007,49.6536,11434,50,1,1332265477,1774642333,0
GSM,230,2,1225,2837,0,14.749,49.8715,20728,27,1,1332267170,1765204444,0
GSM,230,2,1144,1010,0,14.4876,50.057,3076,27,1,1332267493,1738941062,0
GSM,230,2,1144,22090,0,14.6183,49.9704,1207,27,1,1332268009,1765204443,0
GSM,230,2,1144,11412,0,14.5065,50.023,5311,27,1,1332268009,1730446441,0
GSM,230,2,1144,21418,0,14.4721,50.0556,5940,31,1,1332268009,1752156426,0
GSM,230,2,1146,1014,0,14.484,50.0724,3842,40,1,1332268009,1752156424,0
GSM,230,2,1144,1021,0,14.4749,50.0552,1074,33,1,1332268009,1752156426,0
GSM,230,2,1146,21914,0,14.5867,50.0787,1091,27,1,1332268838,1736367062,0
